id,created_at,updated_at,created_by,type,category,severity,name,description,query,auto,alive_only,report_vuln,risk,exploitable,vid,cve,cvss2_base_score,cvss2_temporal_score,cvss3_base_score,cvss3_temporal_score,cpe23,solution,attributes,report_finding,finding_code
8a775470-81ea-4dc4-8a2d-d36c7405a933,2025-03-28,2025-04-16,runZero,software,Vulnerability,Critical,Rejetto HTTP File Server 2 Remote Code Execution,"Rejetto HTTP File Server, up to and including version 2.3m, is vulnerable to a template
injection vulnerability. This vulnerability allows a remote, unauthenticated attacker to
execute arbitrary commands on the affected system by sending a specially crafted HTTP
request. As of the CVE assignment date, Rejetto HFS 2.3m is no longer supported.","vendor:Rejetto AND product:""HTTP File Server"" AND version:<3",false,true,true,Critical,true,rz-query-vuln-rejetto-http-file-server-2-rce,CVE-2024-23692,10.00,0.00,9.80,0.00,cpe:/a:rejetto:http_file_server:*:*:*:*:*:*:*:*:*,Upgrade to Rejetto HTTP File Server 3 or later.,"{""confidence"":""high"",""cwe"":""CWE-94\nCWE-1336"",""links"":{""cves"":[{""title"":""CVE-2024-23692"",""url"":""https://www.cve.org/cverecord?id=CVE-2024-23692""}],""urls"":[{""url"":""https://github.com/rapid7/metasploit-framework/pull/19240""},{""url"":""https://mohemiv.com/all/rejetto-http-file-server-2-3m-unauthenticated-rce/""},{""url"":""https://vulncheck.com/advisories/rejetto-unauth-rce""},{""url"":""https://www.vicarius.io/vsociety/posts/unauthenticated-rce-flaw-in-rejetto-http-file-server-cve-2024-23692""}]}}",true,rz-finding-vulnerability-rce
6c3ebc59-f008-4aa5-ae9d-e88dedd050f8,2025-03-28,2025-04-16,runZero,assets,Vulnerability,Critical,Apple tvOS < 16.2 Multiple Vulnerabilities,"Apple TVs running versions prior to 16.2 are affected by multiple vulnerabilities, potentially leading to 
remote code execution.","os:""Apple tvOS"" AND osversion:<16.2",false,true,true,Critical,true,rz-query-vuln-apple-tvos-16-2-multiple,"CVE-2022-40303
CVE-2022-40304
CVE-2022-42837
CVE-2022-42842
CVE-2022-42843
CVE-2022-42845
CVE-2022-42848
CVE-2022-42849
CVE-2022-42851
CVE-2022-42852
CVE-2022-42855
CVE-2022-42856
CVE-2022-42863
CVE-2022-42864
CVE-2022-42865
CVE-2022-42866
CVE-2022-42867
CVE-2022-46689
CVE-2022-46690
CVE-2022-46691
CVE-2022-46692
CVE-2022-46693
CVE-2022-46694
CVE-2022-46695
CVE-2022-46696
CVE-2022-46698
CVE-2022-46699
CVE-2022-46700
CVE-2022-46701
CVE-2022-46705
CVE-2022-48618",10.00,8.70,9.80,9.40,cpe:/o:apple:tvos:*:*:*:*:*:*:*:*:*,Upgrade to Apple tvOS version 16.2 or later.,"{""confidence"":""high"",""cwe"":""CWE-1021\nCWE-190\nCWE-20\nCWE-362\nCWE-367\nCWE-415\nCWE-416\nCWE-787\nCWE-843"",""links"":{""cves"":[{""title"":""CVE-2022-40303"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-40303""},{""title"":""CVE-2022-40304"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-40304""},{""title"":""CVE-2022-42837"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42837""},{""title"":""CVE-2022-42842"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42842""},{""title"":""CVE-2022-42843"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42843""},{""title"":""CVE-2022-42845"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42845""},{""title"":""CVE-2022-42848"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42848""},{""title"":""CVE-2022-42849"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42849""},{""title"":""CVE-2022-42851"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42851""},{""title"":""CVE-2022-42852"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42852""},{""title"":""CVE-2022-42855"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42855""},{""title"":""CVE-2022-42856"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42856""},{""title"":""CVE-2022-42863"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42863""},{""title"":""CVE-2022-42864"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42864""},{""title"":""CVE-2022-42865"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42865""},{""title"":""CVE-2022-42866"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42866""},{""title"":""CVE-2022-42867"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-42867""},{""title"":""CVE-2022-46689"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46689""},{""title"":""CVE-2022-46690"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46690""},{""title"":""CVE-2022-46691"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46691""},{""title"":""CVE-2022-46692"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46692""},{""title"":""CVE-2022-46693"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46693""},{""title"":""CVE-2022-46694"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46694""},{""title"":""CVE-2022-46695"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46695""},{""title"":""CVE-2022-46696"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46696""},{""title"":""CVE-2022-46698"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46698""},{""title"":""CVE-2022-46699"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46699""},{""title"":""CVE-2022-46700"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46700""},{""title"":""CVE-2022-46701"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46701""},{""title"":""CVE-2022-46705"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46705""},{""title"":""CVE-2022-48618"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-48618""}],""urls"":[{""title"":""About the Security Content of tvOS 16.2"",""url"":""https://support.apple.com/en-us/102836""}]}}",true,rz-finding-vulnerability-rce
dddd6469-780e-45e7-ac32-f2e3ec3b2aa5,2025-03-28,2025-04-16,runZero,assets,Vulnerability,High,Apple tvOS < 13.3.1 Multiple Vulnerabilities,"Apple TVs running versions prior to 13.3.1 are affected by multiple vulnerabilities, potentially leading to 
remote code execution.","os:""Apple tvOS"" AND osversion:<13.3.1",false,true,true,High,true,rz-query-vuln-apple-tvos-13-3-1-multiple,"CVE-2020-3829
CVE-2020-3836
CVE-2020-3837
CVE-2020-3838
CVE-2020-3840
CVE-2020-3842
CVE-2020-3853
CVE-2020-3856
CVE-2020-3857
CVE-2020-3868
CVE-2020-3870
CVE-2020-3872
CVE-2020-3875
CVE-2020-3878",9.30,8.10,8.80,8.40,cpe:/o:apple:tvos:*:*:*:*:*:*:*:*:*,Upgrade to Apple TV version 13.3.1 or later.,"{""confidence"":""high"",""cwe"":""CWE-119\nCWE-125\nCWE-193\nCWE-20\nCWE-276\nCWE-665\nCWE-787\nCWE-843"",""links"":{""cves"":[{""title"":""CVE-2020-3829"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3829""},{""title"":""CVE-2020-3836"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3836""},{""title"":""CVE-2020-3837"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3837""},{""title"":""CVE-2020-3838"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3838""},{""title"":""CVE-2020-3840"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3840""},{""title"":""CVE-2020-3842"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3842""},{""title"":""CVE-2020-3853"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3853""},{""title"":""CVE-2020-3856"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3856""},{""title"":""CVE-2020-3857"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3857""},{""title"":""CVE-2020-3868"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3868""},{""title"":""CVE-2020-3870"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3870""},{""title"":""CVE-2020-3872"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3872""},{""title"":""CVE-2020-3875"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3875""},{""title"":""CVE-2020-3878"",""url"":""https://www.cve.org/cverecord?id=CVE-2020-3878""}],""urls"":[{""title"":""About the security content of tvOS 13.3.1"",""url"":""https://support.apple.com/en-us/103219""}]}}",true,rz-finding-vulnerability-rce
44e7abd0-0c6b-4e3b-91f9-616504403fd0,2025-03-28,2025-04-16,runZero,assets,Vulnerability,High,Apple tvOS < 11.4 Multiple Vulnerabilities,"Apple TVs running versions prior to 11.4 are affected by multiple vulnerabilities, potentially leading to 
remote code execution.","os:""Apple tvOS"" AND osversion:<11.4",false,true,true,High,true,rz-query-vuln-apple-tvos-11-4-multiple,"CVE-2018-4188
CVE-2018-4190
CVE-2018-4192
CVE-2018-4198
CVE-2018-4199
CVE-2018-4200
CVE-2018-4201
CVE-2018-4204
CVE-2018-4206
CVE-2018-4211
CVE-2018-4214
CVE-2018-4218
CVE-2018-4222
CVE-2018-4223
CVE-2018-4224
CVE-2018-4232
CVE-2018-4233
CVE-2018-4235
CVE-2018-4237
CVE-2018-4240
CVE-2018-4241
CVE-2018-4243
CVE-2018-4246
CVE-2018-4249
CVE-2018-5383",9.30,8.10,8.80,8.40,cpe:/o:apple:tvos:*:*:*:*:*:*:*:*:*,Upgrade to Apple TV version 11.4 or later.,"{""confidence"":""high"",""cwe"":""CWE-119\nCWE-125\nCWE-190\nCWE-20\nCWE-200\nCWE-325\nCWE-347\nCWE-362\nCWE-416\nCWE-522\nCWE-704\nCWE-74\nCWE-787"",""links"":{""cves"":[{""title"":""CVE-2018-4188"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4188""},{""title"":""CVE-2018-4190"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4190""},{""title"":""CVE-2018-4192"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4192""},{""title"":""CVE-2018-4198"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4198""},{""title"":""CVE-2018-4199"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4199""},{""title"":""CVE-2018-4200"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4200""},{""title"":""CVE-2018-4201"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4201""},{""title"":""CVE-2018-4204"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4204""},{""title"":""CVE-2018-4206"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4206""},{""title"":""CVE-2018-4211"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4211""},{""title"":""CVE-2018-4214"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4214""},{""title"":""CVE-2018-4218"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4218""},{""title"":""CVE-2018-4222"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4222""},{""title"":""CVE-2018-4223"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4223""},{""title"":""CVE-2018-4224"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4224""},{""title"":""CVE-2018-4232"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4232""},{""title"":""CVE-2018-4233"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4233""},{""title"":""CVE-2018-4235"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4235""},{""title"":""CVE-2018-4237"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4237""},{""title"":""CVE-2018-4240"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4240""},{""title"":""CVE-2018-4241"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4241""},{""title"":""CVE-2018-4243"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4243""},{""title"":""CVE-2018-4246"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4246""},{""title"":""CVE-2018-4249"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-4249""},{""title"":""CVE-2018-5383"",""url"":""https://www.cve.org/cverecord?id=CVE-2018-5383""}],""urls"":[{""url"":""https://support.apple.com/en-us/103083""}]}}",true,rz-finding-vulnerability-rce
a7742cf8-855f-4d1f-b9cb-ccafc78764cd,2025-03-31,2025-04-16,runZero,assets,Vulnerability,High,"Vulnerability: Dell EMC Unity, UnityVSA, And Unity XT","Dell published a Security Advisory for Dell Unity, Unity VSA, and Unity XT products containing multiple 
vulnerabilities that could allow an unauthenticated remote attacker to compromise affected assets including 
arbitrary command execution as the root user, which could lead to a complete system take over.

- Dell Unity, version(s) 5.4 and prior, contain(s) an Improper Neutralization of Special
  Elements used in an OS Command ('OS Command Injection') vulnerability. An unauthenticated
  attacker with remote access could potentially exploit this vulnerability, leading to
  arbitrary command execution as root. Exploitation may lead to a system take over by an
  attacker. This vulnerability is considered critical as it can be leveraged to completely
  compromise the operating system. Dell recommends customers to upgrade at the earliest
  opportunity. (CVE-2025-22398)  
- Dell Unity, version(s) 5.4 and prior, contain(s) an Improper Neutralization of Special
  Elements used in an OS Command ('OS Command Injection') vulnerability. An unauthenticated
  attacker with remote access could potentially exploit this vulnerability to delete arbitrary
  files. This vulnerability is considered critical as it can be leveraged to delete critical
  system files as root. Dell recommends customers to upgrade at the earliest opportunity. (CVE-2025-24383)
- Dell Unity, version(s) 5.4 and prior, contain(s) an URL Redirection to Untrusted Site ('Open
  Redirect') vulnerability. An unauthenticated attacker with remote access could potentially
  exploit this vulnerability, leading to a targeted application user being redirected to
  arbitrary web URLs. The vulnerability could be leveraged by attackers to conduct phishing
  attacks that cause users to divulge sensitive information. Exploitation may allow for
  session theft. (CVE-2025-24381)  ","os:""EMC Unity"" AND osversion:<5.5.0.0.0.5.259",false,true,true,Medium,false,rz-query-vuln-dell-emc-unity-rce-cve-2025-apr,"CVE-2025-24381
CVE-2025-24383
CVE-2025-22398",9.80,0.00,9.80,0.00,,Upgrade affected assets to version 5.5.0.0.0.5.259 or later.,"{""confidence"":""none"",""cwe"":""CWE-78\nCWE-601"",""links"":{""cves"":[{""title"":""CVE-2025-24381"",""url"":""https://www.cve.org/cverecord?id=CVE-2025-24381""},{""title"":""CVE-2025-24383"",""url"":""https://www.cve.org/cverecord?id=CVE-2025-24383""},{""title"":""CVE-2025-22398"",""url"":""https://www.cve.org/cverecord?id=CVE-2025-22398""}],""rz_blog"":[{""title"":""How to find Dell EMC devices on your network"",""url"":""https://www.runzero.com/blog/dell-emc""}],""urls"":[{""url"":""https://www.dell.com/support/kbdoc/en-us/000300090/dsa-2025-116-security-update-for-dell-unity-dell-unityvsa-and-dell-unity-xt-security-update-for-multiple-vulnerabilities""}]}}",true,rz-finding-vulnerability-rce
233c3ae8-db76-4c0d-b269-95dcb943e766,2025-04-01,2025-04-16,runZero,software,Vulnerability,Critical,ConnectWise ScreenConnect < 23.9.8 Remote Code Execution,"ConnectWise ScreenConnect versions prior to 23.9.8 contain multiple vulnerabilities which could 
lead to arbitrary code execution by a remote attacker.

- ConnectWise ScreenConnect 23.9.7 and prior are affected by path-traversal vulnerability,
  which may allow an attacker the ability to execute remote code or directly impact
  confidential data or critical systems. (CVE-2024-1708)  
- ConnectWise ScreenConnect 23.9.7 and prior are affected by an Authentication Bypass Using an
  Alternate Path or Channel vulnerability, which may allow an attacker direct access to
  confidential information or critical systems. (CVE-2024-1709)",vendor:ConnectWise AND product:ScreenConnect AND (version:>0 AND version:<23.9.8),false,true,true,Critical,true,rz-query-vuln-connectwise-screenconnect-23-9-8-rce,"CVE-2024-1708
CVE-2024-1709",10.00,0.00,10.00,0.00,,Upgrade to version 23.9.8 or later.,"{""confidence"":""high"",""cwe"":""CWE-22\nCWE-288"",""links"":{""cves"":[{""title"":""CVE-2024-1708"",""url"":""https://www.cve.org/cverecord?id=CVE-2024-1708""},{""title"":""CVE-2024-1709"",""url"":""https://www.cve.org/cverecord?id=CVE-2024-1709""}],""urls"":[{""url"":""https://github.com/rapid7/metasploit-framework/pull/18870""},{""url"":""https://github.com/watchtowrlabs/connectwise-screenconnect_auth-bypass-add-user-poc""},{""url"":""https://techcrunch.com/2024/02/21/researchers-warn-high-risk-connectwise-flaw-under-attack-is-embarrassingly-easy-to-exploit/""},{""url"":""https://www.bleepingcomputer.com/news/security/connectwise-urges-screenconnect-admins-to-patch-critical-rce-flaw/""},{""url"":""https://www.connectwise.com/company/trust/security-bulletins/connectwise-screenconnect-23.9.8""},{""url"":""https://www.horizon3.ai/attack-research/red-team/connectwise-screenconnect-auth-bypass-deep-dive/""},{""url"":""https://www.huntress.com/blog/a-catastrophe-for-control-understanding-the-screenconnect-authentication-bypass""},{""url"":""https://www.huntress.com/blog/detection-guidance-for-connectwise-cwe-288-2""},{""url"":""https://www.huntress.com/blog/vulnerability-reproduced-immediately-patch-screenconnect-23-9-8""},{""url"":""https://www.securityweek.com/connectwise-confirms-screenconnect-flaw-under-active-exploitation/""}]}}",true,rz-finding-vulnerability-rce
3d47fe0a-d9d7-4328-a156-8c7276824956,2025-04-02,2025-04-16,runZero,software,Vulnerability,Critical,Apache ActiveMQ Remote Code Execution (CVE-2023-46604),"Multiple versions of Apache ActiveMQ are vulnerable to an arbitrary code execution vulnerability.

- The Java OpenWire protocol marshaller is vulnerable to Remote Code Execution. This
  vulnerability may allow a remote attacker with network access to either a Java-based
  OpenWire broker or client to run arbitrary shell commands by manipulating serialized class
  types in the OpenWire protocol to cause either the client or the broker (respectively) to
  instantiate any class on the classpath. Users are recommended to upgrade both brokers and
  clients to version 5.15.16, 5.16.7, 5.17.6, or 5.18.3 which fixes this issue.","_asset.protocol:activemq AND product:ActiveMQ AND 
  ((version:>0 AND version:<5.15.16) OR 
  (version:>=5.16.0 AND version:<5.16.7) OR
  (version:>=5.17.0 AND version:<5.17.6) OR 
  (version:>=5.18.0 AND version:<5.18.3))",false,true,true,Critical,true,rz-query-vuln-apache-activemq-cve-2023-46604,CVE-2023-46604,9.80,0.00,9.80,0.00,cpe:2.3:a:apache:activemq:*:*:*:*:*:*:*:*,"Upgrade ActiveMQ clients and servers to versions: 5.15.16, 5.16.7, 5.17.6, 5.18.3, or later.","{""confidence"":""high"",""cwe"":""CWE-502"",""links"":{""cves"":[{""title"":""CVE-2023-46604"",""url"":""https://www.cve.org/cverecord?id=CVE-2023-46604""}],""urls"":[{""url"":""http://seclists.org/fulldisclosure/2024/Apr/18""},{""url"":""https://activemq.apache.org/security-advisories.data/CVE-2023-46604-announcement.txt""},{""url"":""https://lists.debian.org/debian-lts-announce/2023/11/msg00013.html""},{""url"":""https://packetstormsecurity.com/files/175676/Apache-ActiveMQ-Unauthenticated-Remote-Code-Execution.html""},{""url"":""https://security.netapp.com/advisory/ntap-20231110-0010/""},{""url"":""https://www.openwall.com/lists/oss-security/2023/10/27/5""}]}}",true,rz-finding-vulnerability-rce
b0279246-d646-4b66-89c1-ef64eac875a2,2025-04-04,2025-04-16,runZero,software,Vulnerability,Critical,Cacti < 1.2.23 Remote Code Execution,"Cacti is an open source platform which provides a robust and extensible operational
monitoring and fault management framework for users. In affected versions a command
injection vulnerability allows an unauthenticated user to execute arbitrary code on a server
running Cacti, if a specific data source was selected for any monitored device. The
vulnerability resides in the `remote_agent.php` file. This file can be accessed without
authentication. This function retrieves the IP address of the client via `get_client_addr`
and resolves this IP address to the corresponding hostname via `gethostbyaddr`. After this,
it is verified that an entry within the `poller` table exists, where the hostname
corresponds to the resolved hostname. If such an entry was found, the function returns
`true` and the client is authorized. This authorization can be bypassed due to the
implementation of the `get_client_addr` function. The function is defined in the file
`lib/functions.php` and checks serval `$_SERVER` variables to determine the IP address of
the client. The variables beginning with `HTTP_` can be arbitrarily set by an attacker.
Since there is a default entry in the `poller` table with the hostname of the server running
Cacti, an attacker can bypass the authentication e.g. by providing the header
`Forwarded-For: <TARGETIP>`. This way the function `get_client_addr` returns the IP address
of the server running Cacti. The following call to `gethostbyaddr` will resolve this IP
address to the hostname of the server, which will pass the `poller` hostname check because
of the default entry. After the authorization of the `remote_agent.php` file is bypassed, an
attacker can trigger different actions. One of these actions is called `polldata`. The
called function `poll_for_data` retrieves a few request parameters and loads the
corresponding `poller_item` entries from the database. If the `action` of a `poller_item`
equals `POLLER_ACTION_SCRIPT_PHP`, the function `proc_open` is used to execute a PHP script.
The attacker-controlled parameter `$poller_id` is retrieved via the function
`get_nfilter_request_var`, which allows arbitrary strings. This variable is later inserted
into the string passed to `proc_open`, which leads to a command injection vulnerability. By
e.g. providing the `poller_id=;id` the `id` command is executed. In order to reach the
vulnerable call, the attacker must provide a `host_id` and `local_data_id`, where the
`action` of the corresponding `poller_item` is set to `POLLER_ACTION_SCRIPT_PHP`. Both of
these ids (`host_id` and `local_data_id`) can easily be bruteforced. The only requirement is
that a `poller_item` with an `POLLER_ACTION_SCRIPT_PHP` action exists. This is very likely
on a productive instance because this action is added by some predefined templates like
`Device - Uptime` or `Device - Polling Time`. This command injection vulnerability allows an
unauthenticated user to execute arbitrary commands if a `poller_item` with the `action` type
`POLLER_ACTION_SCRIPT_PHP` (`2`) is configured. The authorization bypass should be prevented
by not allowing an attacker to make `get_client_addr` (file `lib/functions.php`) return an
arbitrary IP address. This could be done by not honoring the `HTTP_...` `$_SERVER`
variables. If these should be kept for compatibility reasons it should at least be prevented
to fake the IP address of the server running Cacti. This vulnerability has been addressed in
both the 1.2.x and 1.3.x release branches with `1.2.23` being the first release containing
the patch.",_asset.products:Cacti AND vendor:Cacti AND product:Cacti AND (version:>0 AND version:<1.2.23),false,true,true,Critical,true,rz-query-vuln-cacti-1-2-22-rce,CVE-2022-46169,9.80,0.00,9.80,0.00,cpe:/a:cacti:cacti:*:*:*:*:*:*:*:*:*,"Upgrade Cacti to version 1.2.23, 1.3.0, or later","{""confidence"":""high"",""cwe"":""CWE-74\nCWE-78\nCWE-863"",""links"":{""cves"":[{""title"":""CVE-2022-46169"",""url"":""https://www.cve.org/cverecord?id=CVE-2022-46169""}],""urls"":[{""url"":""https://github.com/Cacti/cacti/commit/7f0e16312dd5ce20f93744ef8b9c3b0f1ece2216""},{""url"":""https://github.com/Cacti/cacti/commit/a8d59e8fa5f0054aa9c6981b1cbe30ef0e2a0ec9""},{""url"":""https://github.com/Cacti/cacti/commit/b43f13ae7f1e6bfe4e8e56a80a7cd867cf2db52b""},{""url"":""https://github.com/Cacti/cacti/security/advisories/GHSA-6p93-p743-35gf""}]}}",true,rz-finding-vulnerability-rce
25f0199d-f624-4a4f-aa7f-fb70f5c311ca,2025-04-08,2025-04-16,runZero,assets,Rapid Response,Info,Rapid Response: FortiSwitch Unauthenticated Password Change,"The FortiSwitch administrative web interface contains a vulnerability that may allow
an attacker to modify administrative passwords via a specially crafted request.
Successful exploitation would allow an attacker to modify administrator account
credentials, which could lead to complete system compromise.

The following versions of the FortiSwitch operating system are affected
- FortiSwitch 7.6.0
- FortiSwitch 7.4.0 through 7.4.4
- FortiSwitch 7.2.0 through 7.2.8
- FortiSwitch 7.0.0 through 7.0.10
- FortiSwitch 6.4.0 through 6.4.14","hw:""FortiSwitch""",false,true,true,Info,true,rz-query-rapid-response-fortiswitch-unauth-password-change,CVE-2024-48887,9.30,0.00,9.30,0.00,cpe:/o:fortinet:fortiswitch:-,"Upgrade the affected FortiSwitch firmware to one of the following versions
- FortiSwitch 7.6 - Upgrade to 7.6.1 or above
- FortiSwitch 7.4 - Upgrade to 7.4.5 or above
- FortiSwitch 7.2 - Upgrade to 7.2.9 or above
- FortiSwitch 7.0 - Upgrade to 7.0.11 or above
- FortiSwitch 6.4 - Upgrade to 6.4.15 or above","{""confidence"":""none"",""links"":{""cves"":[{""title"":""CVE-2024-48887"",""url"":""https://www.cve.org/cverecord?id=CVE-2024-48887""}],""rz_blog"":[{""title"":""How to find Fortinet assets on your network"",""url"":""https://www.runzero.com/blog/finding-fortiswitch""}],""urls"":[{""url"":""https://www.fortiguard.com/psirt/FG-IR-24-435""}]}}",true,rz-finding-rapid-response-assets
36236bcb-52cf-4139-a610-150c55068726,2025-04-08,2025-04-16,runZero,assets,Rapid Response,Info,Rapid Response: Adobe ColdFusion,"Adobe ColdFusion 2021, 2023, and 2025 contain multiple vulnerabilities remote code execution
and file disclosure vulnerabilities. Successfully exploiting these vulnerabilities would allow
an attacker to execute arbitrary code with the privileges of the ColdFusion process, or disclose
arbitrary files on the remote filesystem.

The following versions are affected
- ColdFusion 2025 versions prior to Update 1
- ColdFusion 2023 versions prior to Update 13
- ColdFusion 2021 versions prior to Update 19",product:ColdFusion,false,true,true,Info,true,rz-query-rapid-response-coldfusion,"CVE-2025-24446
CVE-2025-24447
CVE-2025-30281
CVE-2025-30282
CVE-2025-30284
CVE-2025-30285
CVE-2025-30286
CVE-2025-30287
CVE-2025-30288
CVE-2025-30289
CVE-2025-30290
CVE-2025-30291
CVE-2025-30292
CVE-2025-30293
CVE-2025-30294",0.00,0.00,0.00,0.00,cpe:2.3:a:adobe:coldfusion:-,"For ColdFusion 2025, apply Update 1 or later.
For ColdFusion 2023, apply Update 13 or later.
For ColdFusion 2021, apply Update 19 or later.","{""confidence"":""none"",""cwe"":""CWE-20\nCWE-22\nCWE-78\nCWE-79\nCWE-200\nCWE-284\nCWE-287\nCWE-502"",""links"":{""rz_blog"":[{""title"":""How to find ColdFusion installations"",""url"":""https://www.runzero.com/blog/adobe-coldfusion""}],""urls"":[{""url"":""https://helpx.adobe.com/security/products/coldfusion/apsb25-15.html""}]}}",true,rz-finding-rapid-response-services
